Response,MARCO,TLR8,PSMB5,HAVCR2,LILRA2,MS4A1,ITGAE,FCGRT,NFKB1,C1QB,CHUK,IL18RAP,IL17A,TAPBP,LILRB4,TNFSF10,LIF,IL32,IL10RA,IL15,IL13RA1,TMEM173,TRAF6,IKBKB,IL12RB1,B2M,LEF1,PRDM1,HLA.C,CCL20
0.34889518788890583,6.628040856655359,5.451410249350932,12.76583425041736,14.004527425665552,3.672567199173818,13.609538436424243,-1.2918652450911834,7.737586429080416,14.977722985110681,5.575724892187889,11.941989823140991,10.89847854678198,12.962980648617336,20.84522686145162,19.436671691835958,11.400617875199066,19.953882501135276,16.822631691751127,10.491798033965306,2.7415189017660513,3.500934142758572,7.429266322526408,11.25405609934774,18.621721980763816,12.067877078587957,6.713296528770188,5.3732404017735265,4.1795333870827385,11.793682535980471,17.192958302678036
0.06277494308987389,7.434965289291056,15.983178035425812,0.2931504593976061,5.041096037649776,14.223887992959828,15.3338881802685,0.7328916265585335,9.179190170106015,14.577945594169574,1.019203616745953,11.70358632970897,10.078197948690814,12.437069953317684,16.84227441542269,1.8173661138163464,9.069487970426165,5.554197827650523,1.770093161457031,12.469930349083473,18.55259389841825,17.132192181075933,6.34902758653156,7.435596389216839,17.32448495356723,17.57604372407555,6.477194569285183,3.49022603349011,13.702533338228863,5.336034703141786,13.81315650989863
-0.2032489086932749,6.600255220032926,3.0985679404011215,4.850230797125031,1.0873807592458675,2.5262565008549576,6.331897136462766,2.443892672200475,7.195146927284581,7.718794364465697,10.217233787714711,11.788446025867149,20.8286561734525,6.9694766564894195,8.702388700536419,9.03951457838045,14.8153094482313,4.2177042233523565,10.24975780724536,3.0058439405705224,15.931461984872954,12.630983902372073,6.335088685038245,13.07425439638385,9.19627679202744,11.556602165874738,5.124114673181907,7.739950775351158,11.442155870160796,11.21938832720526,-0.2903473816243078
1.609150978604691,8.760969132446924,12.54448133312924,16.560668425772185,14.64618931077733,8.661329003779922,10.293388820012837,-3.2456637142009157,6.490694915710644,-1.3816317225368815,11.184243593254175,11.64862278372278,15.885758252276535,5.586254631464314,10.6300909133502,15.513748885688988,9.851555664810624,9.39802623741573,1.5580726317210827,15.087967216912512,8.77210354799413,8.081112604282131,6.423301878348401,-3.3223941383930384,4.470948473854705,18.348315927929523,13.384903788249492,15.261042439651941,17.193111488403034,1.1247250721553232,-1.0443984525585233
0.5089080013720545,7.379778409745117,10.360621674861166,11.38905611410871,6.076842190635428,7.2554507497495315,17.260925572423414,14.943879342073936,0.15888933231408764,7.968892888170764,7.685918089145808,11.72851730903462,19.760820162934625,6.40922234098022,13.282272652575188,12.113154182414288,0.9857817291506876,12.943983285294225,3.3071216445469327,0.8616845614403994,5.522228672890925,4.980194085295631,7.365077290068131,4.547917987530294,3.8848700391117816,15.489645133123696,-0.6606201816225923,5.110488300302812,18.50833697660584,7.551574199327651,8.716116070084475
-0.8357713091274173,6.677115869228604,1.957842798804256,12.239458487616776,17.48475368973942,-1.003882619110513,10.168500875384849,3.0483531346676225,0.14310041654075603,-1.1538771079501702,13.941403280215326,11.065756242204028,10.5552503044065,11.080402405702596,9.466401233068819,2.74609812560505,2.425327046102856,7.105045958716293,8.092912472261638,8.743926440881193,14.300257422556962,9.72690953033991,5.578525944178488,3.1583925368808554,12.891333598527257,9.913766374748382,11.914501778123398,3.621414073396741,15.451845645112334,16.075473889147453,6.659973283240301
0.10413271083311552,7.808556651927551,-1.1712660677288254,7.741126064655356,5.032813402016144,3.1705074861635367,5.769036796512761,10.242465013325198,-3.4929260735354433,11.928544933123998,-0.8312231017792263,11.218916249827114,16.029682769630796,3.313746577584947,11.419226173072882,6.4376405061609905,13.102791988362576,19.07180001508692,4.954264219494583,-1.354480817623612,13.35854488450587,17.013274963864898,5.684475048632632,-4.004581346326296,1.4764068805993862,14.59812009995031,-1.5986613248959571,15.481048453816424,16.201244189652265,-2.377507969670882,16.5603059697547
-0.05137298783834075,7.309424738074933,-0.25222642222523733,17.4230611635819,13.526752955784229,15.320892884262953,20.461870435391678,12.389306761039485,-1.996180351157885,9.708126448589201,3.5899666434604,11.636321383609987,18.650727428042085,4.872582093281014,10.073907198689833,12.396993703431173,1.3762946137689127,9.599472942232113,1.7766694536763064,8.337903965771655,2.3394386140218923,7.0979682954205465,5.692616485553146,-2.6643537319045825,13.73960872467912,11.994579653728778,-1.336144646314211,6.397337281291508,15.028126693768533,9.54558042111072,4.88487255445342
0.7606751616623827,6.994436354170701,-2.8061469075508407,1.1015448459085704,6.899177684869885,0.880933227666107,3.3153583397298156,15.743812166752878,7.12515065703219,-2.1854948702401487,4.535312755809178,12.47603202448399,22.539641741313233,17.955986293483477,15.445400451608021,2.2462474479503953,14.655826979977661,16.68578446215853,12.613247073008056,0.9201866087121049,9.52529474604039,16.90784719903619,6.273679481415555,14.76911144713258,4.185044240105732,1.2502713092905804,13.278685263089706,12.25550570827106,14.334387627925171,12.603897558214506,16.336449105687198
-0.05199632819605356,6.908874945324497,9.9298306507607,0.6796020258454476,19.379623218612792,4.860079822891047,7.016842701922831,-1.3532930102415692,-4.814509770647248,6.918619590189192,5.119137266140123,11.730432790541006,15.292974319263088,13.786336537418082,13.274093676935053,4.475402567337554,3.0148191706384786,7.72699789081733,4.370104643397759,0.9989828689007466,11.611219086896744,19.797323139241115,6.386649617994965,15.842339766782139,5.736972924481551,19.326676002712375,14.335420726701773,11.373521276017112,3.7563242536525348,9.473358865800641,1.3008459921840725
